satelite_id,Datetime,a0,a1,a2,IODEC,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,Spare1,IRN Week,Spare2,User Range accurracy,Health,TGD,Spare3,t_tm
I06,2025-03-25 06:05:36,-0.0001824577338994,1.136868377216e-13,0.0,185.0,-723.9375,1.3357699258930002e-09,0.134444629187,-2.3398548364640004e-05,0.001948300399818,7.282942533493e-06,6493.369646072,194736.0,-2.3096799850459997e-07,-1.254144905586,3.3527612686160006e-08,0.0739808000887,-222.5625,-2.963411687775,-2.4858178300049996e-10,6.168114069566e-10,2359.0,,,2.0,0.0,-1.862645149231e-09,,194988.0
I06,2025-03-25 06:20:48,-0.0001824577338994,0.0,0.0,186.0,-728.25,1.360056651819e-09,0.20101933335350003,-2.354383468628e-05,0.001947805285454,7.4021518230439994e-06,6493.368406296,195648.0,-2.197921276093e-07,-1.254145231817,2.2351741790770002e-08,0.07398134868298001,-226.0625,-2.963480257671,-2.657253542419e-10,6.189543533618e-10,2359.0,,,2.0,0.0,-1.862645149231e-09,,195852.0
I06,2025-03-25 06:36:00,-0.0001824577338994,0.0,0.0,187.0,-729.5625,1.2971968906e-09,0.26755370633150005,-2.3599714040760003e-05,0.0019477111054580002,7.428228855132999e-06,6493.368156433,196560.0,-2.0861625671389998e-07,-1.254145120635,3.3527612686160006e-08,0.07398195579399,-226.375,-2.963508884052,-2.042942239602e-10,6.182400378934e-10,2359.0,,,2.0,0.0,-1.862645149231e-09,,196764.0
I06,2025-03-25 06:50:24,-0.00018245726823810002,0.0,0.0,188.0,-727.375,1.182906415657e-09,0.33052441818300005,-2.356246113777e-05,0.001947955577634,7.394701242446999e-06,6493.368762970001,197424.0,-2.0489096641539998e-07,-1.254144529617,5.587935447693e-08,0.07398257460833,-224.625,-2.963474615196,-9.857553463812e-11,6.143113028173001e-10,2359.0,,,2.0,0.0,-1.862645149231e-09,,197676.0
I06,2025-03-25 07:05:36,-0.0001824568025768,0.0,0.0,189.0,-721.3125,1.032900167295e-09,0.39691167134140004,-2.3413449525830003e-05,0.001948509481736,7.323920726775999e-06,6493.370214462,198336.0,-2.160668373108e-07,-1.254144156572,8.568167686462001e-08,0.07398321244062,-221.875,-2.963356351435,3.714440435639e-11,6.071681481333e-10,2359.0,,,2.0,0.0,-1.862645149231e-09,,198540.0
I06,2025-03-25 07:20:48,-0.00018245726823810002,0.0,0.0,190.0,-711.8125,8.928943354902e-10,0.4632056312881,-2.3167580366130002e-05,0.001949287601747,7.2605907917019995e-06,6493.372322083,199248.0,-2.384185791016e-07,-1.254143106197,1.117587089539e-07,0.07398384442123,-219.625,-2.963145511293,1.571494030463e-10,5.985963625126e-10,2359.0,,,2.0,0.0,-1.862645149231e-09,,199500.0
I06,2025-03-25 07:36:00,-0.0001824568025768,1.136868377216e-13,0.0,191.0,-699.875,7.871756461682e-10,0.5294122550254,-2.2847205400470002e-05,0.001950196106918,7.234513759613e-06,6493.374916077,200159.99999999997,-2.719461917877e-07,-1.254141997305,1.229345798492e-07,0.07398446177266,-218.8125,-2.962847440271,2.3858136644300003e-10,5.900245768919001e-10,2359.0,,,2.0,0.0,-1.862645149231e-09,,200364.0
I06,2025-03-25 07:50:24,-0.0001824568025768,0.0,0.0,192.0,-687.5625,7.371735633807e-10,0.5920733636721,-2.2504478693010002e-05,0.0019510862184690001,7.256865501404e-06,6493.377592086999,201024.0,-2.9802322387700003e-07,-1.25414138288,1.192092895508e-07,0.07398500890402,-219.8125,-2.962503736446,2.6715398517870004e-10,5.835957376764e-10,2359.0,,,2.0,0.0,-1.862645149231e-09,,201276.0
I06,2025-03-25 08:05:36,-0.0001824568025768,0.0,0.0,193.0,-674.875,7.414594561911e-10,0.6581813925826001,-2.2146850824360003e-05,0.0019519652705640002,7.3313713073729994e-06,6493.380393982,201935.99999999997,-3.203749656677e-07,-1.254141324363,9.685754776001e-08,0.07398554872079,-222.87499999999997,-2.962106184069,2.3858136644300003e-10,5.803813180686001e-10,2359.0,,,2.0,0.0,-1.862645149231e-09,,202188.0
I06,2025-03-25 08:20:48,-0.0001824568025768,0.0,0.0,194.0,-663.6875,7.986046936624e-10,0.7242892517946,-2.182275056839e-05,0.001952718361281,7.4543058872219995e-06,6493.382982254,202848.0,-3.203749656677e-07,-1.254141937326,6.332993507385e-08,0.0739860592792,-227.5,-2.961707889993,1.600066649198e-10,5.814527912712e-10,2359.0,,,2.0,0.0,-1.862645149231e-09,,203052.0
I06,2025-03-25 08:36:00,-0.0001824563369155,1.136868377216e-13,0.0,195.0,-655.0625,8.843225498695e-10,0.7904375094893,-2.15619802475e-05,0.001953294617124,7.599592208862e-06,6493.385147095,203760.0,-3.054738044739e-07,-1.254143052069,3.3527612686160006e-08,0.07398655959718001,-232.75,-2.961349592097,5.714523747137e-11,5.868101572842e-10,2359.0,,,2.0,0.0,-1.862645149231e-09,,203964.0
I06,2025-03-25 08:50:24,-0.0001824563369155,0.0,0.0,196.0,-649.625,9.628972513926e-10,0.8531741924840001,-2.139434218407e-05,0.001953660976142,7.733702659607e-06,6493.386674881,204624.0,-2.831220626831e-07,-1.254144197534,1.4901161193850002e-08,0.07398704236015,-237.37499999999997,-2.961080066996,-3.2858511546039994e-11,5.932389964997e-10,2359.0,,,2.0,0.0,-1.862645149231e-09,,204876.0
I06,2025-03-25 09:05:36,-0.0001824568025768,0.0,0.0,197.0,-646.75,1.028614274485e-09,0.9194981276221,-2.1293759346010005e-05,0.001953863888048,7.841736078261999e-06,6493.3876399989995,205535.99999999997,-2.607703208923e-07,-1.254145970591,3.725290298462e-09,0.07398755730730999,-241.0,-2.960896947688,-1.0429005838530001e-10,5.99310677981e-10,2359.0,,,2.0,0.0,-1.862645149231e-09,,205788.0
I06,2025-03-25 09:20:48,-0.0001824563369155,1.136868377216e-13,0.0,198.0,-646.125,1.0700445716510002e-09,0.9859338618857001,-2.1267682313920003e-05,0.001953913946636,7.890164852142e-06,6493.3879814150005,206448.0,-2.4214386939999996e-07,-1.254146800065,3.725290298462e-09,0.07398809273533,-242.5625,-2.960826658863,-1.471489864888e-10,6.043108862598001e-10,2359.0,,,2.0,0.0,-1.862645149231e-09,,206652.0
