satelite_id,Datetime,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,t_tm
G18,2025-03-25 15:44:32,71.84375,3.930878022562e-09,-0.4744334046613,3.5967677831649996e-06,0.004897560575046,9.432435035706e-06,5153.705900192,229472.0,8.568167686462001e-08,2.937187504598,1.3038516044620001e-08,0.9741703269501001,205.93750000000003,-2.9497079197,-7.852469944035e-09,-8.250343659929998e-11,222318.00000000003
G18,2025-03-25 16:00:00,72.75,3.955164748487e-09,-0.339099912301,3.626570105553e-06,0.004897348931991,9.484589099884e-06,5153.705472946001,230399.99999999997,6.332993507385e-08,2.937180236821,2.9802322387700004e-08,0.9741701733437002,204.28125,-2.949687823595,-7.870684988479e-09,-8.571785620706e-11,223218.0
G18,2025-03-25 18:00:00,75.3125,4.08302721733e-09,0.7109787965607001,3.993511199951e-06,0.004896672791800999,9.659677743912e-06,5153.704357147,237600.0,2.607703208923e-08,2.937123283957,-1.862645149231e-09,0.9741693936083,195.90625,-2.949607581075,-7.91675833619e-09,-7.571743964957e-11,230418.0
G18,2025-03-25 20:00:00,87.5625,4.089098898811e-09,1.760758022685,4.6808272600169995e-06,0.004897902836092,1.056492328644e-05,5153.708423615,244800.0,2.793967723846e-08,2.937065757629,1.2107193469999998e-07,0.9741691156539001,183.375,-2.949229447473,-7.919972755798e-09,2.285809498855e-11,237618.00000000003
G18,2025-03-25 22:00:00,98.78125,4.074098273975001e-09,2.811184465711,5.1259994506839995e-06,0.004898494342342001,1.0428950190540002e-05,5153.7058334349995,252000.0,-6.519258022308e-08,2.937008582402,-4.4703483581540004e-08,0.974170239175,187.0,-2.949497585728,-7.772466611575001e-09,1.235765760318e-10,244817.99999999997
G19,2025-03-25 00:00:00,7.875,4.477329355882e-09,1.433554329063,4.284083843231e-07,0.01028198795393,8.763745427131998e-06,5153.620140076,172800.0,7.82310962677e-08,1.974755307548,1.825392246246e-07,0.963309365656,211.65625,2.731501529866,-7.890685821594002e-09,-4.578762152394e-10,165618.0
G19,2025-03-25 02:00:00,10.6875,4.318394164165001e-09,2.483545900673,5.941838026047e-07,0.01028122880962,9.365379810333e-06,5153.624588013,180000.0,-5.587935447693e-08,1.974698654582,1.8067657947539997e-07,0.9633059234098001,194.46875,2.731721150442,-7.853184259503001e-09,-4.6180495031550005e-10,172818.0
G19,2025-03-25 03:59:44,23.6875,4.242319566781e-09,-2.751724480758,1.473352313042e-06,0.01028306188527,9.747222065926e-06,5153.621116638,187184.0,-1.415610313416e-07,1.974642215203,3.725290298462e-08,0.963303366229,190.0625,2.731683137979,-7.741751046434e-09,-3.857303529318e-10,181206.0
G19,2025-03-25 04:00:00,23.6875,4.242319566781e-09,-2.749391005,1.473352313042e-06,0.01028306072112,9.747222065926e-06,5153.621116638,187200.0,-1.415610313416e-07,1.974642089392,3.725290298462e-08,0.9633033633031,190.0625,2.731683475913,-7.741751046434e-09,-3.857303529318e-10,180018.0
G19,2025-03-25 05:59:44,21.15625,4.221604418198e-09,-1.701530134074,1.0486692190169998e-06,0.01028266712092,9.734183549880998e-06,5153.621297836,194384.0,-1.3783574104309998e-07,1.974585489091,-1.3783574104309998e-07,0.9633002385100999,195.84375,2.731699407091,-7.882471193708e-09,-3.178703834345e-10,187218.0
