satelite_id,Datetime,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,Data source,GAL Week,SISA signal,SV health,BGDa,BGDb,t_tm
E09,2025-03-25 13:40:00,-203.1875,2.920835950256e-09,-2.958148709785,-9.261071681976e-06,0.0003822223516181,8.547678589821e-06,5440.615751266,222000.00000000003,4.0978193283079996e-08,-1.170649096131,2.793967723846e-08,0.9694948758788,160.59375,-0.4642547425078,-5.611305161955001e-09,-1.332198348551e-10,516.0,2359.0,3.12,0.0,2.3283064365390003e-10,2.3283064365390003e-10,222664.00000000003
E09,2025-03-25 13:40:00,-203.1875,2.920835950256e-09,-2.958148709785,-9.261071681976e-06,0.0003822223516181,8.547678589821e-06,5440.615751266,222000.00000000003,4.0978193283079996e-08,-1.170649096131,2.793967723846e-08,0.9694948758788,160.59375,-0.4642547425078,-5.611305161955001e-09,-1.332198348551e-10,258.0,2359.0,3.12,0.0,2.3283064365390003e-10,0.0,222700.0
E09,2025-03-25 13:50:00,-204.28125,2.920835950256e-09,-2.884111364986,-9.316951036453e-06,0.0003823211882263,8.588656783103999e-06,5440.61542511,222600.0,4.2840838432310007e-08,-1.17065246962,3.3527612686160006e-08,0.9694948202879001,159.78125,-0.46390707710039997,-5.607376426879e-09,-1.346484657919e-10,516.0,2359.0,3.12,0.0,2.3283064365390003e-10,2.3283064365390003e-10,223264.0
E09,2025-03-25 13:50:00,-204.28125,2.920835950256e-09,-2.884111364986,-9.316951036453e-06,0.0003823211882263,8.588656783103999e-06,5440.61542511,222600.0,4.2840838432310007e-08,-1.17065246962,3.3527612686160006e-08,0.9694948202879001,159.78125,-0.46390707710039997,-5.607376426879e-09,-1.346484657919e-10,258.0,2359.0,3.12,0.0,2.3283064365390003e-10,0.0,223300.0
E09,2025-03-25 14:00:00,-204.6875,2.917621530648e-09,-2.80985210283,-9.346753358840998e-06,0.00038234540261330004,8.59797000885e-06,5440.6153202059995,223200.00000000003,4.2840838432310007e-08,-1.170655840183,4.0978193283079996e-08,0.9694947690857,159.65625,-0.46378121786930004,-5.602733376334e-09,-1.3643425446290002e-10,516.0,2359.0,3.12,0.0,2.3283064365390003e-10,2.3283064365390003e-10,223864.00000000003
E09,2025-03-25 14:00:00,-204.6875,2.917621530648e-09,-2.80985210283,-9.346753358840998e-06,0.00038234540261330004,8.59797000885e-06,5440.6153202059995,223200.00000000003,4.2840838432310007e-08,-1.170655840183,4.0978193283079996e-08,0.9694947690857,159.65625,-0.46378121786930004,-5.602733376334e-09,-1.3643425446290002e-10,258.0,2359.0,3.12,0.0,2.3283064365390003e-10,0.0,223900.0
E09,2025-03-25 15:00:00,-191.15625,2.840118302327e-09,-2.359327807633,-8.800998330116e-06,0.0003818430704996,8.614733815193e-06,5440.618671417,226799.99999999997,-1.862645149231e-09,-1.170675912882,8.940696716309e-08,0.9694945335559,159.21875,-0.46799348713290007,-5.567374760649e-09,-1.6572118866700002e-10,516.0,2359.0,3.12,0.0,2.3283064365390003e-10,2.3283064365390003e-10,227914.0
E09,2025-03-25 15:00:00,-191.15625,2.840118302327e-09,-2.359327807633,-8.800998330116e-06,0.0003818430704996,8.614733815193e-06,5440.618671417,226799.99999999997,-1.862645149231e-09,-1.170675912882,8.940696716309e-08,0.9694945335559,159.21875,-0.46799348713290007,-5.567374760649e-09,-1.6572118866700002e-10,258.0,2359.0,3.12,0.0,2.3283064365390003e-10,0.0,227950.0
E09,2025-03-25 15:10:00,-187.9375,2.82333188882e-09,-2.283792775582,-8.663162589073e-06,0.0003818082623184,8.683651685715e-06,5440.619539261,227400.0,-1.862645149231e-08,-1.170679227855,9.126961231232e-08,0.9694944925942001,157.5625,-0.46914318567390006,-5.5613030791670005e-09,-1.735786588193e-10,516.0,2359.0,3.12,0.0,2.3283064365390003e-10,2.3283064365390003e-10,228064.0
E09,2025-03-25 15:10:00,-187.9375,2.82333188882e-09,-2.283792775582,-8.663162589073e-06,0.0003818082623184,8.683651685715e-06,5440.619539261,227400.0,-1.862645149231e-08,-1.170679227855,9.126961231232e-08,0.9694944925942001,157.5625,-0.46914318567390006,-5.5613030791670005e-09,-1.735786588193e-10,258.0,2359.0,3.12,0.0,2.3283064365390003e-10,0.0,228100.0
E09,2025-03-25 15:20:00,-185.1875,2.8076169485150004e-09,-2.208319592781,-8.545815944672e-06,0.0003818082623184,8.769333362578998e-06,5440.620359420999,227999.99999999997,-3.5390257835390003e-08,-1.170682536975,8.754432201385e-08,0.9694944501696,155.5625,-0.47023110664730006,-5.555945713154001e-09,-1.8215044444e-10,517.0,2359.0,3.12,0.0,0.0,0.0,228663.99999999997
E09,2025-03-25 15:20:00,-185.1875,2.8076169485150004e-09,-2.208319592781,-8.545815944672e-06,0.0003818082623184,8.769333362578998e-06,5440.620359420999,227999.99999999997,-3.5390257835390003e-08,-1.170682536975,8.754432201385e-08,0.9694944501696,155.5625,-0.47023110664730006,-5.555945713154001e-09,-1.8215044444e-10,258.0,2359.0,3.12,0.0,0.0,0.0,228700.0
E09,2025-03-25 15:30:00,-183.09375,2.7940449546160003e-09,-2.132982119038,-8.456408977508999e-06,0.0003818378318101,8.862465620041e-06,5440.621080399,228600.0,-5.2154064178470006e-08,-1.170685834393,8.195638656615999e-08,0.9694944033562001,153.4375,-0.47118340341150006,-5.550945504876e-09,-1.914365455291e-10,517.0,2359.0,3.12,0.0,0.0,0.0,229264.0
E09,2025-03-25 15:30:00,-183.09375,2.7940449546160003e-09,-2.132982119038,-8.456408977508999e-06,0.0003818378318101,8.862465620041e-06,5440.621080399,228600.0,-5.2154064178470006e-08,-1.170685834393,8.195638656615999e-08,0.9694944033562001,153.4375,-0.47118340341150006,-5.550945504876e-09,-1.914365455291e-10,258.0,2359.0,3.12,0.0,0.0,0.0,229300.00000000003
E09,2025-03-25 15:40:00,-181.71875,2.7833302225900004e-09,-2.057841674029,-8.396804332733e-06,0.00038188463076950003,8.946284651756e-06,5440.621654510001,229199.99999999997,-6.705522537231e-08,-1.170689123032,7.264316082001e-08,0.9694943506912002,151.5,-0.4719387694584001,-5.546659612065e-09,-2.014369620866e-10,517.0,2359.0,3.12,0.0,0.0,0.0,229863.99999999997
E09,2025-03-25 15:40:00,-181.71875,2.7833302225900004e-09,-2.057841674029,-8.396804332733e-06,0.00038188463076950003,8.946284651756e-06,5440.621654510001,229199.99999999997,-6.705522537231e-08,-1.170689123032,7.264316082001e-08,0.9694943506912002,151.5,-0.4719387694584001,-5.546659612065e-09,-2.014369620866e-10,258.0,2359.0,3.12,0.0,0.0,0.0,229900.0
E09,2025-03-25 16:20:00,-181.15625,2.775829910172e-09,-1.759850046487,-8.374452590941998e-06,0.0003819322446361,9.015202522278e-06,5440.622011185,231599.99999999997,-9.685754776001e-08,-1.17070221176,5.587935447693e-09,0.9694940683480001,150.15625,-0.472391147616,-5.539516457381e-09,-2.4501020565850003e-10,517.0,2359.0,3.12,0.0,0.0,0.0,232354.0
E09,2025-03-25 16:20:00,-181.15625,2.775829910172e-09,-1.759850046487,-8.374452590941998e-06,0.0003819322446361,9.015202522278e-06,5440.622011185,231599.99999999997,-9.685754776001e-08,-1.17070221176,5.587935447693e-09,0.9694940683480001,150.15625,-0.472391147616,-5.539516457381e-09,-2.4501020565850003e-10,258.0,2359.0,3.12,0.0,0.0,0.0,232350.0
E09,2025-03-25 16:30:00,-181.09375,2.7833302225900004e-09,-1.685963626558,-8.374452590941998e-06,0.00038183131255210004,8.942559361458001e-06,5440.621585846,232200.0,-9.499490261078e-08,-1.170705468216,-1.3038516044620001e-08,0.9694939776471,151.9375,-0.4718929815854,-5.539873615115e-09,-2.560820954186e-10,517.0,2359.0,3.12,0.0,0.0,0.0,232864.0
E09,2025-03-25 16:30:00,-181.09375,2.7833302225900004e-09,-1.685963626558,-8.374452590941998e-06,0.00038183131255210004,8.942559361458001e-06,5440.621585846,232200.0,-9.499490261078e-08,-1.170705468216,-1.3038516044620001e-08,0.9694939776471,151.9375,-0.4718929815854,-5.539873615115e-09,-2.560820954186e-10,258.0,2359.0,3.12,0.0,0.0,0.0,232900.00000000003
E09,2025-03-25 16:40:00,-180.59375,2.7940449546160003e-09,-1.612247763859,-8.35582613945e-06,0.000381666701287,8.841976523398999e-06,5440.620986938,232799.99999999997,-8.754432201385e-08,-1.170708720283,-3.166496753693e-08,0.9694938767057,154.375,-0.47122431684140004,-5.5416594037860006e-09,-2.6751114291290004e-10,517.0,2359.0,3.12,0.0,0.0,0.0,233463.99999999997
E09,2025-03-25 16:40:00,-180.59375,2.7940449546160003e-09,-1.612247763859,-8.35582613945e-06,0.000381666701287,8.841976523398999e-06,5440.620986938,232799.99999999997,-8.754432201385e-08,-1.170708720283,-3.166496753693e-08,0.9694938767057,154.375,-0.47122431684140004,-5.5416594037860006e-09,-2.6751114291290004e-10,258.0,2359.0,3.12,0.0,0.0,0.0,233500.0
