satelite_id,Datetime,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,t_tm
J03,2025-03-25 10:00:00,701.0,2.286166656589e-09,-2.549582802506,2.0664185285570003e-05,0.07430592516903001,1.312047243118e-05,6493.381544113,208800.0,2.894550561905e-06,2.942014783159,-1.676380634308e-07,0.7048862635594001,-239.3125,-1.571217023999,-2.619751980328e-09,-7.986046936624e-10,205206.0
J03,2025-03-25 11:00:00,673.09375,1.964010380344e-09,-2.287040405441,1.9727274775510002e-05,0.07430415938143,1.3645738363270001e-05,6493.385997772,212400.0,1.0337680578229999e-06,2.941998628155,5.792826414108e-07,0.7048880468565,-253.8125,-1.571228616161,-2.2522366718410004e-09,-2.353669468352e-10,208806.0
J03,2025-03-25 12:00:00,609.21875,9.064663293897001e-10,-2.024474486117,1.811608672142e-05,0.07430158334319,1.4148652553560001e-05,6493.394392014,216000.0,-1.303851604462e-07,2.941980609393,-1.478940248489e-06,0.7048955238308001,-260.96875,-1.571262848445,-1.095759928514e-09,3.175132257003e-10,212406.0
J03,2025-03-25 13:00:00,544.59375,-3.8215877558979994e-11,-1.761892588801,1.653842628002e-05,0.0742993663298,1.3889744877820002e-05,6493.406179428,219600.00000000003,1.749023795128e-06,2.941972250279,-2.609565854073e-06,0.7049027316282,-235.18750000000003,-1.571322517947,-1.285767843106e-10,3.3608542787850004e-10,216006.0
J03,2025-03-25 14:00:00,521.3125,-2.239378993409e-10,-1.499328985276,1.609697937965e-05,0.0742985396646,1.3276934623720002e-05,6493.415248871,223200.00000000003,3.2503157854079997e-06,2.941971736794,-6.314367055893e-07,0.7049032275574,-199.96875,-1.571372625817,-7.107438910502e-11,-1.1786205228469998e-11,219606.0
J03,2025-03-25 15:00:00,546.75,5.346651280915e-10,-1.236768610411,1.716241240501e-05,0.07429907238111,1.2664124369620001e-05,6493.423725128,226799.99999999997,1.398846507072e-06,2.941968503746,1.346692442894e-06,0.7048940887082,-163.75,-1.571419344106,-1.245409019142e-09,-2.467959943295e-10,223206.00000000003
J03,2025-03-25 16:00:00,488.3125,1.4443458770890002e-09,-0.9744184276159,1.576915383339e-05,0.07429478177801001,1.5728175640110003e-05,6493.389591217,230399.99999999997,-4.4703483581540004e-08,2.941959146922,1.158565282822e-06,0.7048879459152001,-279.75,-1.571248087601,-2.041156450931e-09,-2.121516941125e-10,226806.00000000003
J03,2025-03-25 17:00:00,433.21875,2.271166031753e-09,-0.711971734652,1.453422009945e-05,0.07429030037019001,1.666322350502e-05,6493.3696918489995,234000.0,-4.842877388e-08,2.941943025564,-1.899898052216e-07,0.7048824746015,-310.21875,-1.571165175256,-2.9301220513450003e-09,1.7179287014830001e-10,230406.00000000003
J03,2025-03-25 18:00:00,377.9375,2.5036757167150004e-09,-0.44949453692030006,1.3349577784540002e-05,0.07428558962420001,1.655332744122e-05,6493.353219986,237600.0,4.5262277126309995e-07,2.94193088627,9.499490261078e-08,0.7048825097116,-304.28125,-1.571112027442,-2.9929818125630002e-09,3.593006806013e-10,234005.99999999997
J03,2025-03-25 19:00:00,384.09375,2.335097266174e-09,-0.18695960073780002,1.373887062073e-05,0.0742870537797,1.7017126083370002e-05,6493.357551575001,241200.0,-2.235174179077e-07,2.941925030209,2.160668373108e-07,0.7048838453558001,-313.8125,-1.571120464091,-2.7297565624610003e-09,8.536069847286e-11,237605.99999999997
