satelite_id,Datetime,a0,a1,a2,AODE,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,Spare1,BDT Week,Spare2,SV accurracy,SatH1,TGD1,TGD2,t_tm,AODC
C06,2023-12-11 16:00:00,0.00020306953229000003,1.9377388582599997e-11,0.0,2.0,-110.984375,2.13223167315e-09,1.19913215795,-3.64799052477e-06,0.0037810509093100003,2.7348287403599997e-06,6493.15789795,144000.0,2.27242708206e-07,1.62005960304,-2.74740159512e-08,0.945527210192,146.71875,-2.99541665611,-2.32938274243e-09,-5.23950396066e-10,0.0,936.0,0.0,2.0,0.0,8.79999983994e-09,-1.5000000000000002e-09,144000.0,1.0
C06,2023-12-11 17:00:00,0.000203131115995,1.89146476259e-11,6.77626357803e-20,3.0,-102.45312499999999,2.1622329228200002e-09,1.46227707392,-3.38815152645e-06,0.0037811188958600003,2.0214356482e-06,6493.15249825,147600.0,1.62981450558e-07,1.6200505783,9.918585419650001e-08,0.9455252952320001,169.625,-2.99600908527,-2.3186680104000004e-09,-4.67162316328e-10,0.0,936.0,0.0,2.0,0.0,8.79999983994e-09,-1.5000000000000002e-09,147600.0,2.0
C06,2023-12-11 18:00:00,0.000203199218959,1.89155358044e-11,6.77626357803e-20,4.0,-95.578125,2.14223208971e-09,1.72505167997,-3.06125730276e-06,0.00378134753555,1.72713771462e-06,6493.150403979999,151200.0,4.7031790018099995e-08,1.62004166035,1.4388933777799998e-07,0.9455236918740001,175.96875,-2.99623016437,-2.29473844221e-09,-4.21088968617e-10,0.0,936.0,0.0,2.0,0.0,8.79999983994e-09,-1.5000000000000002e-09,151200.0,3.0
C06,2023-12-11 19:00:00,0.000203267321922,1.89155358044e-11,6.77626357803e-20,5.0,-74.90625,2.14508935158e-09,1.98804235902,-2.35950574279e-06,0.00378235441167,1.59256160259e-06,6493.14574432,154800.0,-5.960464477540001e-08,1.62003288284,1.0197982191999998e-07,0.945522359156,179.84375,-2.99666738963,-2.26080845746e-09,-3.84301721995e-10,0.0,936.0,0.0,2.0,0.0,8.79999983994e-09,-1.5000000000000002e-09,154800.0,4.0
C06,2023-12-11 20:00:00,0.00020334834698600002,2.0250467969199998e-11,0.0,5.0,-61.78125,2.12723146487e-09,2.25083078526,-1.8626451492299999e-06,0.0037832496454900002,1.7504207789899998e-06,6493.142719269999,158400.0,-1.0058283805799999e-07,1.62002429697,9.31322574615e-10,0.945521270745,175.796875,-2.9969016701,-2.21794952936e-09,-3.57872049664e-10,0.0,936.0,0.0,2.0,0.0,8.79999983994e-09,-1.5000000000000002e-09,158400.0,0.0
C06,2023-12-11 21:00:00,0.000203415751457,1.94049221136e-11,0.0,1.0,-56.171875,2.1040162121500002e-09,2.51348893279,-1.6232952475499999e-06,0.00378404778894,2.05356627703e-06,6493.14057541,162000.0,-5.960464477540001e-08,1.62001602563,-8.33533704281e-08,0.945520334477,168.015625,-2.99700549194,-2.17473344352e-09,-3.4394289803100005e-10,0.0,936.0,0.0,2.0,0.0,8.79999983994e-09,-1.5000000000000002e-09,162000.0,0.0
C06,2023-12-11 22:00:00,0.000203486997634,1.95905514033e-11,0.0,1.0,-53.75,2.08972990278e-09,2.77610488537,-1.54413282871e-06,0.00378487433773,2.37161293626e-06,6493.13851357,165600.0,1.49011611938e-08,1.62000807614,-1.09430402517e-07,0.9455194464860001,158.96875,-2.99706694474,-2.13580325049e-09,-3.40371320689e-10,0.0,936.0,0.0,2.0,0.0,8.79999983994e-09,-1.5000000000000002e-09,165600.0,0.0
C06,2023-12-11 23:00:00,0.000203558709472,1.9761969838299998e-11,0.0,1.0,-54.21875,2.0608001263100003e-09,3.03865665243,-1.57207250595e-06,0.00378492020536,2.4409964680699996e-06,6493.13841438,169200.0,8.14907252789e-08,1.62000041045,-6.84522092342e-08,0.9455185731240001,158.4375,-2.99706401451,-2.0983016884e-09,-3.46085844436e-10,0.0,936.0,0.0,2.0,0.0,8.79999983994e-09,-1.5000000000000002e-09,169200.0,0.0
C07,2023-12-11 00:00:00,-0.00045475899241860003,-6.02380367809e-11,0.0,2.0,984.34375,1.393986636567e-09,0.8735981951342,3.185123205185e-05,0.002839605440386,2.8368085622789996e-06,6493.899763107,86400.0,7.357448339462e-08,-2.711693186049,-1.569278538227e-07,0.8598908575399999,104.14062500000001,-2.584414842475,-2.4861749877390002e-09,4.3073222744050004e-10,0.0,936.0,0.0,2.0,0.0,1.4299999999999999e-08,1.3e-09,86418.0,1.0
C07,2023-12-11 01:00:00,-0.0004549786681309001,-6.052491841047e-11,-1.89735380185e-19,3.0,1017.2187500000001,1.4839903855850002e-09,1.1381721085,3.287708386779e-05,0.002837702864781,9.522773325442999e-07,6493.884563445999,90000.0,0.0,-2.71170264674,-8.381903171539e-08,0.8598924053074001,164.21875,-2.586529571019,-2.4718886783710003e-09,4.710910514046e-10,0.0,936.0,0.0,2.0,0.0,1.4299999999999999e-08,1.3e-09,90018.0,2.0
C07,2023-12-11 02:00:00,-0.00045519659761340006,-6.05266947673e-11,-1.89735380185e-19,4.0,1060.125,1.730786379914e-09,1.402254237083,3.432994708419e-05,0.00283750530798,6.146728992462001e-08,6493.873464584,93600.0,1.098960638046e-06,-2.711705948546,-4.0978193283079996e-08,0.8598931645618001,190.03125,-2.588154021586,-2.76797244002e-09,9.286101089098e-11,0.0,936.0,0.0,2.0,0.0,1.4299999999999999e-08,1.3e-09,93618.0,3.0
C07,2023-12-11 03:00:00,-0.000455409521237,-6.031797283866999e-11,0.0,4.0,1049.46875,1.255409435699e-09,1.664395301591,3.384659066796e-05,0.002837191219442,9.313225746155e-09,6493.87578392,97200.0,-6.398186087608e-07,-2.711725861787,-1.164153218269e-06,0.8598977200886999,192.484375,-2.587824019452,-2.031513192107e-09,7.375307211149e-10,0.0,936.0,0.0,2.0,0.0,1.4299999999999999e-08,1.3e-09,97218.0,0.0
C07,2023-12-11 04:00:00,-0.00045562570448960004,-6.016254161523e-11,0.0,5.0,1002.234375,1.848291274465e-09,1.925317243317,3.2620038837190004e-05,0.002834913320839,-6.463378667831e-07,6493.887645721,100800.0,-4.232861101627e-07,-2.711723314846,1.182314008474e-06,0.8598928690524,217.875,-2.586289213578,-3.116915546329e-09,2.2536653027770003e-10,0.0,936.0,0.0,2.0,0.0,1.4299999999999999e-08,1.3e-09,100818.00000000001,0.0
C07,2023-12-11 05:00:00,-0.0004558437503874,-6.034017729916999e-11,0.0,1.0,976.171875,1.0221854352690002e-09,2.186557652069,3.198347985744e-05,0.002831691876054,-1.751817762852e-06,6493.8989734649995,104400.0,8.749775588511999e-07,-2.711740356379,-5.112960934639e-07,0.8599021849147,263.234375,-2.585061936492,-2.042942239602e-09,4.850202030383e-10,0.0,936.0,0.0,2.0,0.0,1.4299999999999999e-08,1.3e-09,104418.00000000001,0.0
C07,2023-12-11 06:00:00,-0.00045606156345460004,-6.038991529067e-11,0.0,1.0,974.5312500000001,1.256838066636e-09,2.448804598198,3.1928531825540004e-05,0.002830864861608,-2.106186002493e-06,6493.9014339450005,108000.0,1.6205012798309999e-07,-2.711747018508,-2.202577888966e-07,0.8599007410146,274.046875,-2.584850593105,-2.422958068786e-09,4.460900100109e-10,0.0,936.0,0.0,2.0,0.0,1.4299999999999999e-08,1.3e-09,108017.99999999999,0.0
C07,2023-12-11 07:00:00,-0.0004562773974612,-6.018119336204e-11,0.0,1.0,955.28125,1.2436232304710002e-09,2.711578586898,3.130920231342e-05,0.0028340624412520003,-1.09663233161e-06,6493.893434525,111600.00000000001,2.9057264327999997e-07,-2.711755588282,-1.084990799427e-07,0.8599031007014001,243.90625,-2.585166181108,-2.335097266174e-09,4.3001791197210004e-10,0.0,936.0,0.0,2.0,0.0,1.4299999999999999e-08,1.3e-09,111600.00000000001,0.0
C07,2023-12-11 08:00:00,-0.00045649707317350007,-6.058176182932999e-11,0.0,1.0,909.4687499999999,1.258623855307e-09,2.974118429708,2.9840506613250004e-05,0.0028390216175470002,-1.9371509551999997e-07,6493.881490707,115199.99999999999,2.9802322387700003e-07,-2.711763521687,8.335337042809e-08,0.8599053916311,215.6875,-2.585247005869,-2.2465221480930005e-09,3.921591921473e-10,0.0,936.0,,2.0,0.0,1.4299999999999999e-08,1.3e-09,115199.99999999999,0.0
C07,2023-12-11 09:00:00,-0.0004567139549181,-6.041656064326e-11,0.0,1.0,867.171875,1.275767426548e-09,-3.046891656753,2.8537120670080002e-05,0.002842840738595,-1.415610313416e-07,6493.8720989230005,118800.0,1.662410795689e-07,-2.711770934293,2.216547727585e-07,0.8599073841256001,213.90625,-2.58496164468,-2.1740191280520004e-09,3.3858553201790003e-10,0.0,936.0,,2.0,0.0,1.4299999999999999e-08,1.3e-09,118800.0,0.0
C07,2023-12-11 10:00:00,-0.00045693130232390007,-6.040679068063999e-11,0.0,1.0,860.2812500000001,1.266481325459e-09,-2.784510686847,2.8389040380720003e-05,0.002843441092409,-1.741573214531e-07,6493.8705692290005,122400.0,1.396983861923e-09,-2.71177807187,2.3050233721729996e-07,0.8599089582254001,215.828125,-2.584880253769,-2.1290172535430004e-09,2.814402945465e-10,0.0,936.0,,2.0,0.0,1.4299999999999999e-08,1.3e-09,122400.0,0.0
C07,2023-12-11 11:00:00,-0.0004571485333145,-6.037215172228e-11,0.0,1.0,877.96875,1.213621980798e-09,-2.521284845177,2.898694947362e-05,0.002841106615961,8.279457688332e-07,6493.878223419,126000.0,-1.0244548320769999e-07,-2.711785137764,1.443549990654e-07,0.8599101505037,185.96875,-2.585642975368,-2.1086592626940003e-09,2.292952653539e-10,0.0,936.0,,2.0,0.0,1.4299999999999999e-08,1.3e-09,126000.0,0.0
C07,2023-12-11 12:00:00,-0.00045736611355100005,-6.038813893383e-11,0.0,1.0,879.75,1.14826211544e-09,-2.257297074809,2.904469147325e-05,0.00283833174035,2.702232450247e-06,6493.890594482,129600.0,-1.098960638046e-07,-2.711792240232,3.911554813385e-08,0.8599110458095001,129.984375,-2.587168411252,-2.107230631757e-09,1.864363372504e-10,0.0,936.0,,2.0,0.0,1.4299999999999999e-08,1.3e-09,129600.0,0.0
C07,2023-12-11 13:00:00,-0.00045758334454150005,-6.036504629492e-11,0.0,1.0,852.5,1.09290266664e-09,-1.993027872651,2.813618630171e-05,0.0028366849292070003,4.420988261699999e-06,6493.903564453,133200.0,2.793967723846e-09,-2.711799107169,-5.587935447693e-08,0.8599117304552,78.125,-2.588977147073,-2.130088726745e-09,1.300054152474e-10,0.0,936.0,,2.0,0.0,1.4299999999999999e-08,1.3e-09,133200.0,0.0
C07,2023-12-11 14:00:00,-0.0004578010411933,-6.040767885905999e-11,0.0,1.0,831.7187499999999,8.928943354902e-10,-1.729781139048,2.7222558856010003e-05,0.0028366035548970004,5.000736564398e-06,6493.908950806001,136800.0,-1.1678785085679998e-06,-2.711812745954,-1.206062734127e-07,0.859913162652,65.4375,-2.58976129457,-1.8107897123740001e-09,5.278791311418e-10,0.0,936.0,,2.0,0.0,1.4299999999999999e-08,1.3e-09,136800.0,0.0
C07,2023-12-11 15:00:00,-0.0004580183885992,-6.040234978855e-11,0.0,1.0,794.578125,1.246480492344e-09,-1.466151144314,2.6539899408820002e-05,0.0028372771339490004,5.029607564211e-06,6493.917110443001,140400.0,5.601905286312e-07,-2.711809501202,9.541399776935999e-07,0.8599109346277001,63.0625,-2.590940162235,-2.535819912792e-09,-1.0714732025880001e-10,0.0,936.0,,2.0,0.0,1.4299999999999999e-08,1.3e-09,140400.0,0.0
C07,2023-12-11 16:00:00,-0.0004582374822348,-6.060929536034e-11,0.0,1.0,839.5,6.678849629467e-10,-1.205166463884,2.7713365852830002e-05,0.002835035207681,5.729962140321999e-06,6493.905675888,144000.0,3.757886588573e-07,-2.711828226554,-1.3061799108979998e-06,0.8599177986394001,37.1875,-2.589462162933,-1.477561546369e-09,3.832302487924e-10,0.0,936.0,,2.0,0.0,1.4299999999999999e-08,1.3e-09,144000.0,0.0
C07,2023-12-11 17:00:00,-0.0004584559937939,-6.065370428131999e-11,0.0,1.0,879.828125,1.4947051176110001e-09,-0.9445459930005001,2.8772745281460005e-05,0.0028302569407970004,7.403083145618e-06,6493.888595581,147600.0,-8.624047040939001e-07,-2.711828083188,2.2398307919499998e-07,0.8599112052676001,-27.71875,-2.587630858675,-2.4901037228149998e-09,1.4929193289400002e-10,0.0,936.0,0.0,2.0,0.0,1.4299999999999999e-08,1.3e-09,147600.0,0.0
C07,2023-12-11 18:00:00,-0.00045867310836910003,-6.049738487944999e-11,0.0,1.0,880.90625,1.2475519655470001e-09,-0.6828819421911,2.8813723474740003e-05,0.002826710464433,8.964445441961e-06,6493.878429413,151200.0,-1.2572854757309999e-08,-2.711837865721,-5.122274160385001e-08,0.8599155457455,-73.359375,-2.586833388383,-2.034727611715e-09,1.85722021782e-10,0.0,936.0,0.0,2.0,0.0,1.4299999999999999e-08,1.3e-09,151200.0,0.0
C07,2023-12-11 19:00:00,-0.00045889103785160006,-6.051514844785e-11,0.0,1.0,871.859375,1.300411310208e-09,-0.42064756106510004,2.855760976672e-05,0.002824869123287,9.502749890089e-06,6493.873706818001,154800.0,-4.4703483581540004e-08,-2.711845228587,-6.938353180885e-08,0.8599160489893001,-92.59375,-2.586606026043,-2.0540141293619997e-09,1.8822212592130002e-10,0.0,936.0,0.0,2.0,0.0,1.4299999999999999e-08,1.3e-09,154818.0,0.0
C07,2023-12-11 20:00:00,-0.00045910850167270003,-6.047162770527999e-11,0.0,1.0,883.2968749999999,1.3111260422340001e-09,-0.1581927620721,2.9062386602160005e-05,0.002826045150869,9.247101843356998e-06,6493.876560211,158400.0,-4.749745130539e-08,-2.71185267484,-8.847564458847e-08,0.8599166531745001,-87.4375,-2.586597820536,-2.063300230451e-09,1.917937032633e-10,0.0,936.0,0.0,2.0,0.0,1.4299999999999999e-08,1.3e-09,158418.0,0.0
C07,2023-12-11 21:00:00,-0.00045932829380040003,-6.07744965464e-11,0.0,1.0,960.140625,1.200407144633e-09,0.10370219133820001,3.142701461911e-05,0.002832989324816,9.236857295035999e-06,6493.893829346,162000.0,-3.166496753693e-08,-2.711860223498,-1.159496605396e-07,0.8599172529709,-86.984375,-2.58602909504,-2.0761579088820005e-09,2.000083311498e-10,0.0,936.0,0.0,2.0,0.0,1.4299999999999999e-08,1.3e-09,162018.0,0.0
C07,2023-12-11 22:00:00,-0.0004595468053594,-6.075140390748999e-11,0.0,1.0,1036.65625,1.0736161489930001e-09,0.36486629867160003,3.37460078299e-05,0.00284011347685,1.0507181286809999e-05,6493.913251877,165600.0,1.769512891769e-08,-2.711867916984,-1.275911927223e-07,0.8599178732482001,-128.328125,-2.584731959227,-2.091158533718e-09,2.16794744657e-10,0.0,936.0,0.0,2.0,0.0,1.4299999999999999e-08,1.3e-09,165618.0,0.0
C07,2023-12-11 23:00:00,-0.0004597613587976001,-6.021050324989e-11,0.0,1.0,1067.3125,9.764692452921001e-10,0.6260205049754001,3.4648459404710004e-05,0.002844158560038,1.2010335922240001e-05,6493.926511765,169200.0,5.3085386753080006e-08,-2.711875647043,-1.010484993458e-07,0.8599186003185001,-179.359375,-2.583428076435,-2.098658846136e-09,2.339383158984e-10,0.0,936.0,0.0,2.0,0.0,1.4299999999999999e-08,1.3e-09,169218.0,0.0
C08,2023-12-11 00:00:00,0.00018848013132810002,-2.405808885442e-11,0.0,1.0,-881.9531250000001,-1.43934566881e-10,-0.780790896012,-2.8715003281830003e-05,0.002750903367996,2.2077467292550004e-05,6493.821331024,86400.0,-4.19095158577e-08,-0.5143451204474,-7.916241884232e-09,1.066597780856,-392.609375,-3.128655330241,-1.304340045284e-09,4.928776731906e-11,0.0,936.0,,2.0,0.0,1.1100000000000002e-08,-6e-10,86400.0,0.0
C08,2023-12-11 01:00:00,0.0001883942168206,-2.395950104983e-11,0.0,1.0,-868.2656250000001,-9.750406143553e-11,-0.5185806720522,-2.834759652615e-05,0.002749068080448,2.251379191875e-05,6493.8165664670005,90000.0,-4.2375177145000004e-08,-0.5143497798415,6.053596735001001e-09,1.066597915444,-408.78125,-3.128402141546,-1.309697411297e-09,4.643050544549e-11,0.0,936.0,0.0,2.0,0.0,1.1100000000000002e-08,-6e-10,90000.0,0.0
C08,2023-12-11 02:00:00,0.00018830806948240002,-2.395239562247e-11,0.0,1.0,-852.6406250000001,1.6072098038819998e-11,-0.2564102365384,-2.7891714125870005e-05,0.002742987358943,2.439180389047e-05,6493.801704407,93600.0,-2.328306436539e-08,-0.5143545167702,1.396983861923e-08,1.066598152437,-473.140625,-3.128109007873,-1.302911414347e-09,4.53590322429e-11,0.0,936.0,0.0,2.0,0.0,1.1100000000000002e-08,-6e-10,93600.0,0.0
C08,2023-12-11 03:00:00,0.00018822192214430002,-2.394617837354e-11,0.0,1.0,-866.453125,8.714648714383999e-11,0.006267866658948,-2.830009907484e-05,0.00273804506287,2.5908462703230003e-05,6493.789648055999,97200.0,9.220093488692999e-08,-0.5143591937193001,-9.313225746155e-10,1.066598784418,-524.984375,-3.128321049071,-1.253980804762e-09,4.750197864808e-11,0.0,936.0,0.0,2.0,0.0,1.1100000000000002e-08,-6e-10,97218.0,0.0
C08,2023-12-11 04:00:00,0.0001881370553747,-2.3766766332759997e-11,0.0,1.0,-860.578125,2.110802209099e-10,0.2686303862424,-2.8022099286320004e-05,0.00273845216725,2.572312951088e-05,6493.79079628,100800.0,-2.0582228899e-07,-0.5143645962758,-4.2933970689769997e-07,1.06659676998,-522.921875,-3.12821439064,-1.4836332278510002e-09,1.142904749427e-10,0.0,936.0,0.0,2.0,0.0,1.1100000000000002e-08,-6e-10,100818.00000000001,0.0
C08,2023-12-11 05:00:00,0.00018805044237520002,-2.3885782241e-11,0.0,1.0,-817.0937500000001,-5.714523747137e-12,0.5301786500117001,-2.664560452104e-05,0.0027416564989840003,2.542929723859e-05,6493.800647736,104400.0,-4.945322871207999e-07,-0.5143674899277001,3.748573362827e-07,1.066600117136,-513.96875,-3.12729425613,-1.16183410934e-09,-9.393248409356999e-11,0.0,936.0,0.0,2.0,0.0,1.1100000000000002e-08,-6e-10,104418.00000000001,0.0
C08,2023-12-11 06:00:00,0.00018796382937580003,-2.3973711904549997e-11,0.0,1.0,-754.515625,-1.3571993899449998e-11,0.7909010423973001,-2.482440322638e-05,0.0027453106595199997,2.5980174541470004e-05,6493.8151817319995,108000.0,2.0023435354229998e-07,-0.5143743817348,4.0978193283079996e-08,1.066597893501,-533.296875,-3.12554742515,-1.385057693212e-09,1.5000624836240001e-10,0.0,936.0,0.0,2.0,0.0,1.1100000000000002e-08,-6e-10,108017.99999999999,0.0
C08,2023-12-11 07:00:00,0.0001878775656223,-2.3973711904549997e-11,0.0,2.0,-745.25,-4.6073347711289994e-11,1.052971619123,-2.448866143823e-05,0.002745798090473,2.630846574903e-05,6493.8180541990005,111600.00000000001,-4.2375177145000004e-08,-0.5143783872045,-4.749745130539e-08,1.066598838546,-542.125,-3.12515326528,-1.337555714564e-09,5.428797559779999e-11,0.0,936.0,0.0,2.0,0.0,1.1100000000000002e-08,-6e-10,111618.0,1.0
C08,2023-12-11 08:00:00,0.0001877900213003,-2.4008350862909998e-11,-6.098637220231e-19,3.0,-752.234375,1.071473202588e-11,1.31672183939,-2.4714972823860003e-05,0.002745412755758,2.512522041798e-05,6493.809495926001,115199.99999999999,-4.19095158577e-08,-0.5143831797241,-5.3551048040389995e-08,1.066599043354,-504.14062499999994,-3.126439562334,-1.337912872299e-09,5.2145029192630004e-11,0.0,936.0,0.0,2.0,0.0,1.1100000000000002e-08,-6e-10,115218.0,2.0
C08,2023-12-11 09:00:00,0.00018770352471620002,-2.401279175501e-11,-6.098637220231e-19,4.0,-732.65625,9.928985010650999e-11,1.581332259876,-2.4091452360150003e-05,0.002746231271885,2.314103767276e-05,6493.795167923,118800.0,-1.396983861923e-08,-0.5143877820644,-9.499490261078e-08,1.066599251089,-442.453125,-3.128585211115,-1.342198765109e-09,3.214419607765e-11,0.0,936.0,0.0,2.0,0.0,1.1100000000000002e-08,-6e-10,118818.0,3.0
C08,2023-12-11 10:00:00,0.0001876171445474,-2.4017232647109998e-11,-6.098637220231e-19,5.0,-693.09375,1.732215010851e-10,1.845483571318,-2.2793654352430005e-05,0.0027481471188370004,2.191355451941e-05,6493.783115387,122400.0,4.330649971962e-08,-0.5143923566092,-1.02911144495e-07,1.06659934179,-404.953125,-3.130269483329,-1.353984970337e-09,1.1786205228469998e-11,0.0,936.0,0.0,2.0,0.0,1.1100000000000002e-08,-6e-10,122418.0,4.0
C08,2023-12-11 11:00:00,0.0001875306479633,-2.4021673539209997e-11,-6.098637220231e-19,6.0,-676.34375,1.9500812287110002e-10,2.108427908051,-2.2186897695060005e-05,0.002749087405391,2.173986285925e-05,6493.779247284,126000.0,8.614733815193e-08,-0.5143970043,-7.543712854385e-08,1.066599306679,-399.8125,-3.13074444309,-1.3693427529080002e-09,-3.571577341961e-12,0.0,936.0,0.0,2.0,0.0,1.1100000000000002e-08,-6e-10,126018.00000000001,5.0
C08,2023-12-11 12:00:00,0.00018744415137920002,-2.402611443131e-11,-6.098637220231e-19,7.0,-704.796875,1.460775132862e-10,2.370307724648,-2.2975727915760003e-05,0.002746874117292,2.147164195776e-05,6493.785833359,129600.0,1.080334186554e-07,-0.5144017397658,-2.933666110039e-08,1.066599157462,-390.078125,-3.130153639235,-1.387557797352e-09,-1.6429255773019997e-11,0.0,936.0,0.0,2.0,0.0,1.1100000000000002e-08,-6e-10,129618.00000000001,6.0
C08,2023-12-11 13:00:00,0.00018736033234750002,-2.446576274906e-11,0.0,6.0,-742.6875,6.964575816824e-11,2.632079087813,-2.4130567908290003e-05,0.002742133568972,2.0219944417479998e-05,6493.798103333,133200.0,9.499490261078e-08,-0.5144065893392,2.281740307808e-08,1.066598899988,-349.0,-3.12945501978,-1.410058734606e-09,-2.5358199127919996e-11,0.0,936.0,0.0,2.0,0.0,1.1100000000000002e-08,-6e-10,133218.0,0.0
C08,2023-12-11 14:00:00,0.0001872761640698,-2.383782060633e-11,0.0,1.0,-756.265625,3.571577341961e-12,2.894294186216,-2.455851063132e-05,0.0027366563444960004,1.836754381657e-05,6493.811351776,136800.0,1.350417733192e-08,-0.5144115383911,4.982575774193e-08,1.066598428929,-290.203125,-3.129201844251,-1.4489889276340002e-09,-2.9286934204079995e-11,0.0,936.0,0.0,2.0,0.0,1.1100000000000002e-08,-6e-10,136818.0,0.0
C08,2023-12-11 15:00:00,0.00018719013314690003,-2.3846702390529997e-11,0.0,1.0,-743.5625,-3.214419607765e-11,-3.126226979856,-2.416735514998e-05,0.002732563763857,1.7036683857440003e-05,6493.821269989,140400.0,-1.3783574104309998e-07,-0.5144167814895,4.7031790018080004e-08,1.066597675526,-247.109375,-3.129399717088,-1.515420266194e-09,-2.892977646988e-11,0.0,936.0,0.0,2.0,0.0,1.1100000000000002e-08,-6e-10,140418.0,0.0
C08,2023-12-11 16:00:00,0.00018710398580880003,-2.3885782241e-11,0.0,1.0,-739.625,-1.789360248322e-10,-2.863696316858,-2.415338531137e-05,0.0027320015942680002,1.6984995454550003e-05,6493.822675705,144000.0,1.471489667892e-07,-0.5144212843513001,5.182810127735e-07,1.066599883069,-241.796875,-3.129466500761,-1.276124584283e-09,-1.039329006511e-10,0.0,936.0,,2.0,0.0,1.1100000000000002e-08,-6e-10,144000.0,0.0
C08,2023-12-11 17:00:00,0.000187017954886,-2.3891999489929995e-11,0.0,1.0,-762.046875,-6.071681481333e-12,-2.601705254118,-2.4941284209490002e-05,0.0027336465427649998,1.7164275050160003e-05,6493.817668915,147600.0,4.181638360023e-07,-0.5144282975806,-2.793967723846e-07,1.06659663978,-246.828125,-3.128993144358,-1.590423390375e-09,9.857553463812e-11,0.0,936.0,,2.0,0.0,1.1100000000000002e-08,-6e-10,147600.0,0.0
C08,2023-12-11 18:00:00,0.00018693192396310003,-2.390443398781e-11,0.0,1.0,-815.640625,-3.857303529318e-11,-2.34074488446,-2.6626046746970002e-05,0.002736746799201,1.663668081164e-05,6493.805290222001,151200.0,-3.427267074585e-07,-0.5144311180867,4.936009645462e-08,1.066599038965,-229.95312499999997,-3.127490961558,-1.3568422322110003e-09,-1.6607834640120002e-10,0.0,936.0,,2.0,0.0,1.1100000000000002e-08,-6e-10,151200.0,0.0
C08,2023-12-11 19:00:00,0.00018684542737900002,-2.395950104983e-11,0.0,1.0,-857.359375,5.393081786361e-11,-2.080134184407,-2.798857167363e-05,0.0027388789458199997,1.521594822407e-05,6493.792039871,154800.0,-1.578591763973e-07,-0.5144367269146,9.266659617424e-08,1.066598158289,-186.734375,-3.125635922916,-1.393629478833e-09,-9.821837690392e-11,0.0,936.0,,2.0,0.0,1.1100000000000002e-08,-6e-10,154800.0,0.0
C08,2023-12-11 20:00:00,0.0001867605606094,-2.3778312652209998e-11,0.0,1.0,-867.8593749999999,1.1464763267689999e-10,-1.819001712677,-2.8301030397420003e-05,0.002739420044236,1.4029443264010001e-05,6493.783145904999,158400.0,-1.9371509551999997e-07,-0.5144413043852001,-1.2572854757309999e-08,1.066597912519,-147.765625,-3.124300980911,-1.38827211282e-09,-1.428630936784e-10,0.0,936.0,,2.0,0.0,1.1100000000000002e-08,-6e-10,158400.0,0.0
C08,2023-12-11 21:00:00,0.0001866751117632,-2.374900276436e-11,0.0,1.0,-869.703125,1.289339420448e-10,-1.556458429084,-2.8384383767840004e-05,0.0027395066572350004,1.4182645827530002e-05,6493.783668518,162000.0,-1.424923539162e-07,-0.5144457999325,-1.206062734127e-07,1.066597431219,-149.46875,-3.124374988474,-1.3964867407070001e-09,-1.910793877949e-10,0.0,936.0,,2.0,0.0,1.1100000000000002e-08,-6e-10,162000.0,0.0
C08,2023-12-11 22:00:00,0.00018658838234840002,-2.390621034465e-11,0.0,1.0,-904.2031250000001,9.14323799542e-11,-1.292542233446,-2.9568560421470002e-05,0.0027411908376960004,1.5260186046360002e-05,6493.79407692,165600.0,-2.5611370801929997e-08,-0.5144502896281,-1.522712409496e-07,1.066596680742,-180.78125,-3.125821331691,-1.420416308898e-09,-2.353669468352e-10,0.0,936.0,,2.0,0.0,1.1100000000000002e-08,-6e-10,165600.0,0.0
C08,2023-12-11 23:00:00,0.00018650328274820002,-2.3789858971669997e-11,0.0,1.0,-982.5156249999999,-1.7857886709799998e-12,-1.027928508228,-3.209663555026e-05,0.0027457315009090004,1.5844125300650002e-05,6493.812047958,169200.0,5.727633833885e-08,-0.5144549651143,-1.0011717677119999e-07,1.066595678643,-199.09375,-3.127966102721,-1.4500604008360002e-09,-2.657253542419e-10,0.0,936.0,,2.0,0.0,1.1100000000000002e-08,-6e-10,169200.0,0.0
C09,2023-12-11 00:00:00,-0.0002011251635849,-4.9777959532089997e-11,0.0,1.0,-121.3125,1.8661491611750003e-09,2.290012894058,-3.844499588012999e-06,0.011171393329279999,6.977934390306e-06,6493.735013961999,86400.0,1.63447111845e-07,1.664894090824,-1.8160790205e-07,0.9503521305294002,17.203125,-2.329065696992,-2.048656763349e-09,-7.911043812443e-10,0.0,936.0,0.0,2.0,0.0,7.000000000000001e-09,3.9e-09,86400.0,0.0
C09,2023-12-11 01:00:00,-0.0002013045595959,-4.979483492206999e-11,0.0,1.0,-117.109375,1.8375765424390002e-09,2.552471486397,-3.685243427753e-06,0.01117087923922,6.794463843106999e-06,6493.736373901,90000.0,1.960434019566e-07,1.664886862546,-8.894130587578e-08,0.9503496933079,22.078125,-2.329042723327,-2.0057978352450004e-09,-8.061050060806e-10,0.0,936.0,,2.0,0.0,7.000000000000001e-09,3.9e-09,90000.0,0.0
