satelite_id,Datetime,a0,a1,a2,IODEC,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,Spare1,IRN Week,Spare2,User Range accurracy,Health,TGD,Spare3,t_tm
I02,2023-12-11 21:05:36,-0.0001503354869783,2.78532752418e-11,0.0,245.00000000000003,455.12499999999994,2.4843891990680004e-09,0.2700124766349,1.516193151474e-05,0.0017390550347050001,2.435222268105e-05,6493.374052048,162336.0,7.450580596924e-09,3.10033113255,5.2154064178470006e-08,0.49817234310630004,-662.0625,-3.139755712708,-2.068657596464e-09,-6.55741599984e-10,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,162672.0
I02,2023-12-11 21:20:48,-0.0001503084786236,2.8535396268130002e-11,0.0,246.0,441.8125,2.507247294057e-09,0.33688107226600006,1.4767050743100002e-05,0.001737774466164,2.4754554033280002e-05,6493.370916367,163248.0,1.4901161193850002e-08,3.100329374123,5.587935447693e-08,0.49817171405150007,-674.9375,-3.140117724953,-2.062943072717e-09,-6.550272845156e-10,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,163584.0
I02,2023-12-11 21:36:00,-0.00015028426423670003,2.7625901566349997e-11,0.0,247.00000000000003,427.9375,2.5258194962350003e-09,0.4038081217148,1.434981822968e-05,0.001736394595355,2.5067478418350003e-05,6493.367136002,164160.0,2.607703208923e-08,3.100327473792,5.960464477539e-08,0.49817106890460006,-684.5625,-3.14053784723,-2.057228548969e-09,-6.553844422498e-10,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,164496.0
I02,2023-12-11 21:50:24,-0.0001502600498497,2.7739588404069998e-11,0.0,248.0,415.56249999999994,2.5372485437290003e-09,0.46717937468470006,1.3966113328930002e-05,0.001735269324854,2.5272369384770002e-05,6493.363945007,165024.0,3.3527612686160006e-08,3.100325788511,6.705522537231e-08,0.49817058906750006,-690.4375,-3.140902371305,-2.048656763349e-09,-6.564559154524e-10,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,165408.0
I02,2023-12-11 22:05:36,-0.00015023443847889998,2.8194335754959997e-11,0.0,249.00000000000003,404.3125,2.541534436539e-09,0.5340504923866,1.3608485460280002e-05,0.001734596677125,2.5395303964610003e-05,6493.361942291,165936.0,3.725290298462e-08,3.100323999362,8.568167686462001e-08,0.4981700390103,-693.5625,-3.141266541354,-2.037227715854e-09,-6.589560195918e-10,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,166320.0
I02,2023-12-11 22:20:48,-0.0001502120867372,2.592059900053e-11,0.0,250.0,395.9375,2.535819912792e-09,0.6008864517783,1.3325363397600001e-05,0.001733917859383,2.5440007448200003e-05,6493.359672546,166848.0,4.0978193283079996e-08,3.100322226305,1.0430812835689999e-07,0.4981694713981,-694.1875,3.141590029115,-2.0229414064870003e-09,-6.628847546679001e-10,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,167184.0
I02,2023-12-11 22:36:00,-0.00015018600970510002,3.1036506698e-11,0.0,250.99999999999997,391.0,2.524390865298e-09,0.6676779808850001,1.313909888268e-05,0.001733703189529,2.5428831577300002e-05,6493.358474731,167760.0,3.3527612686160006e-08,3.100320620021,1.303851604462e-07,0.4981690018014,-693.1875,3.141305323313,-2.0057978352450004e-09,-6.682421206809e-10,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,168096.0
I02,2023-12-11 22:50:24,-0.0001501603983343,2.887645678129e-11,0.0,252.0,389.6875,2.504390032183e-09,0.730637416564,1.305714249611e-05,0.001733692362905,2.5399029254910003e-05,6493.358617782999,168624.0,2.2351741790770002e-08,3.100319013737,1.527369022369e-07,0.4981684532071,-691.75,3.141353056867,-1.988654264004e-09,-6.750281176306001e-10,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,169008.0
I02,2023-12-11 23:05:36,-0.0001501375809312,2.603428583825e-11,0.0,252.99999999999997,391.8125,2.478674675321e-09,0.7970764540966,1.3072043657300002e-05,0.0017337948083879999,2.5372952222820004e-05,6493.359033585,169536.0,3.725290298462e-09,3.100317452803,1.788139343262e-07,0.4981679426487,-690.75,3.141421340031,-1.968653430889e-09,-6.839570609855001e-10,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,169920.0
I02,2023-12-11 23:20:48,-0.0001501305960119,2.705746737774e-11,0.0,254.0,397.3125,2.4472447947120004e-09,0.8634615304329,1.319497823715e-05,0.001734206918627,2.5384128093720004e-05,6493.359855652,170448.0,-2.9802322387700004e-08,3.100316305876,1.974403858185e-07,0.49816702686200004,-691.3125,3.141543461506,-1.950081228711e-09,-6.961004239482001e-10,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,170844.0
