satelite_id,Datetime,a0,a1,a2,X,Vx,ax,Health,Y,Vy,ay,Frequency number,Z,Vz,az,Age of operation
R15,2023-12-11 12:15:00,8.4038823843e-05,0.0,129600.0,1433.9145507810001,-2.28790473938,-3.725290298462e-09,0.0,12676.58300781,1.974411010742,0.0,0.0,22102.163574219998,-0.9847631454468001,0.0,0.0
R15,2023-12-11 12:45:00,8.403789252043001e-05,0.0,131400.0,-2213.188476562,-1.741981506348,-4.6566128730770005e-09,0.0,16311.194824220001,2.019664764404,0.0,0.0,19499.26855469,-1.888630867004,0.0,0.0
R15,2023-12-11 13:15:00,8.403789252043001e-05,0.0,133200.0,-4788.555664062,-1.115255355835,-4.6566128730770005e-09,0.0,19780.09667969,1.787641525269,9.313225746155e-10,0.0,15390.65771484,-2.646929740906,9.313225746155e-10,0.0
R15,2023-12-11 13:45:00,8.403696119785e-05,-0.0,135000.0,-6245.891113281,-0.5178470611572,-4.6566128730770005e-09,0.0,22583.675292969998,1.285411834717,1.862645149231e-09,0.0,10093.159179690001,-3.20102596283,1.862645149231e-09,0.0
R15,2023-12-11 14:15:00,8.4038823843e-05,-0.0,136800.0,-6731.343261719,-0.050446510314940005,-3.725290298462e-09,0.0,24275.49902344,0.5642929077148,1.862645149231e-09,0.0,4015.6689453120002,-3.507927894592,2.793967723846e-09,0.0
R15,2023-12-11 14:45:00,8.4038823843e-05,-0.0,138600.0,-6550.995605469,0.2124347686768,-2.793967723846e-09,0.0,24536.024414059997,-0.2878971099854,2.793967723846e-09,0.0,-2372.2626953120002,-3.543678283691,2.793967723846e-09,0.0
R15,2023-12-11 15:15:00,8.403789252043001e-05,-0.0,140400.0,-6111.786621094,0.2348117828369,-1.862645149231e-09,0.0,23226.61083984,-1.160682678223,1.862645149231e-09,0.0,-8576.657226562,-3.305289268494,3.725290298462e-09,0.0
R15,2023-12-11 15:45:00,8.403696119785e-05,-9.094947017729001e-13,142200.0,-5845.799804688,0.02509784698486,-0.0,0.0,20414.760742190003,-1.938606262207,1.862645149231e-09,0.0,-14117.388183590001,-2.811045646667,3.725290298462e-09,0.0
R15,2023-12-11 16:15:00,8.403602987528e-05,-9.094947017729001e-13,144000.0,-6130.662597656,-0.36551189422610003,0.0,0.0,16366.28271484,-2.519791603088,9.313225746155e-10,0.0,-18565.46923828,-2.099119186401,3.725290298462e-09,0.0
R15,2023-12-11 16:45:00,8.403509855270001e-05,-9.094947017729001e-13,145800.0,-7219.492675781,-0.8518829345703001,9.313225746155e-10,0.0,11505.55712891,-2.832310676575,-0.0,0.0,-21576.414062499996,-1.224612236023,2.793967723846e-09,0.0
R15,2023-12-11 17:15:00,8.403416723013001e-05,-9.094947017729001e-13,147600.0,-9192.236328125,-1.329530715942,9.313225746155e-10,0.0,6350.428222656,-2.845622062683,-1.862645149231e-09,0.0,-22917.01855469,-0.2552623748779,1.862645149231e-09,0.0
R15,2023-12-11 17:45:00,8.403323590755002e-05,-9.094947017729001e-13,149400.0,-11936.66357422,-1.692514419556,9.313225746155e-10,0.0,1432.452636719,-2.575174331665,-3.725290298462e-09,0.0,-22483.48144531,0.7338294982910001,9.313225746155e-10,0.0
R15,2023-12-11 18:15:00,8.403230458498e-05,-9.094947017729001e-13,151200.0,-15162.31201172,-1.851633071899,0.0,0.0,-2784.358886719,-2.079449653625,-4.6566128730770005e-09,0.0,-20309.45068359,1.666038513184,0.0,0.0
R15,2023-12-11 18:45:00,8.403137326241e-05,-0.0,153000.0,-18445.16210938,-1.749892234802,-0.0,0.0,-5972.934570312,-1.44993686676,-5.587935447693e-09,0.0,-16563.395019530002,2.469166755676,-9.313225746155e-10,0.0
R15,2023-12-11 19:15:00,8.403044193983001e-05,-0.0,154800.0,-21295.68994141,-1.372643470764,-9.313225746155e-10,0.0,-7989.3203125,-0.7957162857056,-5.587935447693e-09,0.0,-11535.49414062,3.081057548523,-1.862645149231e-09,0.0
R15,2023-12-11 19:45:00,8.403044193983001e-05,-0.0,156600.0,-23239.021972659997,-0.7506971359253001,-1.862645149231e-09,0.0,-8888.135253906,-0.2252292633057,-4.6566128730770005e-09,0.0,-5615.075195312001,3.454426765442,-2.793967723846e-09,0.0
R15,2023-12-11 20:15:00,8.402951061726001e-05,-0.0,158400.0,-23893.86035156,0.0441370010376,-1.862645149231e-09,0.0,-8904.937988281,0.17174148559570002,-3.725290298462e-09,0.0,739.6616210938,3.560528755188,-3.725290298462e-09,0.0
R15,2023-12-11 20:45:00,8.402857929468e-05,0.0,160200.0,-23037.031250000004,0.9103412628174001,-1.862645149231e-09,0.0,-8408.64453125,0.33886051177980003,-1.862645149231e-09,0.0,7037.234375,3.391362190247,-3.725290298462e-09,0.0
R15,2023-12-11 21:15:00,8.402857929468e-05,0.0,162000.0,-20642.90283203,1.732929229736,-9.313225746155e-10,0.0,-7832.12890625,0.2623453140259,-9.313225746155e-10,0.0,12790.978027340001,2.96023273468,-3.725290298462e-09,0.0
R15,2023-12-11 21:45:00,8.402857929468e-05,0.0,163800.0,-16891.109375,2.401915550232,0.0,0.0,-7592.754882812,-0.027101516723630002,0.0,0.0,17556.64355469,2.300646781921,-3.725290298462e-09,0.0
R15,2023-12-11 22:15:00,8.402764797211001e-05,0.0,165600.0,-12141.32080078,2.829956054688,9.313225746155e-10,0.0,-8016.216796875,-0.4598388671875,9.313225746155e-10,0.0,20966.58056641,1.463643074036,-2.793967723846e-09,0.0
R15,2023-12-11 22:45:00,8.402764797211001e-05,0.0,167400.0,-6879.228027344,2.966243743896,1.862645149231e-09,0.0,-9276.432617188,-0.9393224716187,9.313225746155e-10,0.0,22757.894042969998,0.5138235092163,-1.862645149231e-09,0.0
R15,2023-12-11 23:15:00,8.402764797211001e-05,0.0,169200.0,-1642.62890625,2.804425239563,2.793967723846e-09,0.0,-11361.51025391,-1.358630180359,9.313225746155e-10,0.0,22792.51220703,-0.4756145477295,-9.313225746155e-10,0.0
R15,2023-12-11 23:45:00,8.402671664953001e-05,0.0,171000.0,3060.313476562,2.383266448975,3.725290298462e-09,0.0,-14071.46386719,-1.618724822998,9.313225746155e-10,0.0,21067.70019531,-1.428449630737,0.0,0.0
R16,2023-12-10 23:45:00,2.140738070011e-05,9.094947017729001e-13,84600.00000000001,-22190.671875,1.064542770386,-2.793967723846e-09,0.0,9360.541503905999,-0.4806785583496,0.0,-1.0,8454.873535156,3.32494354248,-3.725290298462e-09,0.0
R16,2023-12-11 00:15:00,2.140924334526e-05,9.094947017729001e-13,86400.0,-19788.437988280002,1.562886238098,-9.313225746155e-10,0.0,7928.337890625,-1.12450504303,9.313225746155e-10,-1.0,14036.326660159999,2.836470603943,-3.725290298462e-09,0.0
R16,2023-12-11 00:45:00,2.1410174667840003e-05,9.094947017729001e-13,88200.0,-16726.07128906,1.793096542358,0.0,0.0,5295.208007812,-1.796540260315,0.0,-1.0,18534.42480469,2.128995895386,-2.793967723846e-09,0.0
R16,2023-12-11 01:15:00,2.1410174667840003e-05,9.094947017729001e-13,90000.0,-13498.984375,1.748680114746,9.313225746155e-10,0.0,1511.443847656,-2.384472846985,0.0,-1.0,21601.72119141,1.256966590881,-2.793967723846e-09,0.0
R16,2023-12-11 01:45:00,2.1411105990410004e-05,0.0,91800.0,-10573.27441406,1.46813583374,1.862645149231e-09,0.0,-3176.037597656,-2.78521156311,-9.313225746155e-10,-1.0,23000.89648438,0.2875156402588,-1.862645149231e-09,0.0
R16,2023-12-11 02:15:00,2.141203731298e-05,0.0,93600.0,-8309.98828125,1.027944564819,2.793967723846e-09,0.0,-8356.184082030999,-2.922065734863,-1.862645149231e-09,-1.0,22623.116210940003,-0.7046384811401001,-9.313225746155e-10,0.0
R16,2023-12-11 02:45:00,2.1412968635560004e-05,0.0,95399.99999999999,-6907.89453125,0.5293035507202001,2.793967723846e-09,0.0,-13513.798828120001,-2.757691383362,-2.793967723846e-09,-1.0,20496.62353516,-1.642883300781,0.0,0.0
R16,2023-12-11 03:15:00,2.1412968635560004e-05,0.0,97200.0,-6374.196777344,0.08077907562256,2.793967723846e-09,0.0,-18107.37011719,-2.300679206848,-3.725290298462e-09,-1.0,16784.85644531,-2.454586029053,0.0,0.0
R16,2023-12-11 03:45:00,2.1417625248430005e-05,0.0,99000.0,-6528.034667969,-0.22026824951170001,1.862645149231e-09,0.0,-21652.078125,-1.604640960693,-3.725290298462e-09,-1.0,11774.14257812,-3.076733589172,1.862645149231e-09,0.0
R16,2023-12-11 04:15:00,2.141855657101e-05,0.0,100800.0,-7036.193847656001,-0.30439281463620005,9.313225746155e-10,0.0,-23794.38330078,-0.7598733901978001,-3.725290298462e-09,-1.0,5851.789550781,-3.46088218689,1.862645149231e-09,0.0
R16,2023-12-11 04:45:00,2.141855657101e-05,0.0,102600.0,-7475.080078125,-0.142107963562,0.0,0.0,-24365.843261719998,0.1210517883301,-3.725290298462e-09,-1.0,-523.8125,-3.577033042908,2.793967723846e-09,0.0
R16,2023-12-11 05:15:00,2.141855657101e-05,0.0,104400.0,-7408.526855469,0.2508115768433,0.0,0.0,-23407.223144530002,0.9214334487915,-2.793967723846e-09,-1.0,-6858.813476562,-3.416054725647,2.793967723846e-09,0.0
R16,2023-12-11 05:45:00,2.141948789358e-05,0.0,106200.0,-6468.303222656,0.8156909942627,-0.0,0.0,-21158.84130859,1.539273262024,-1.862645149231e-09,-1.0,-12662.414550779999,-2.990447998047,3.725290298462e-09,0.0
R16,2023-12-11 06:15:00,2.141948789358e-05,0.0,108000.0,-4423.655273438,1.460598945618,-0.0,0.0,-18018.796875,1.903619766235,-9.313225746155e-10,-1.0,-17485.16845703,-2.33335018158,3.725290298462e-09,0.0
R16,2023-12-11 06:45:00,2.141948789358e-05,0.0,109800.00000000001,-1228.065917969,2.075655937195,-0.0,0.0,-14476.119140620001,1.985692024231,0.0,-1.0,-20953.97021484,-1.495880126953,2.793967723846e-09,0.0
R16,2023-12-11 07:15:00,2.142041921616e-05,0.0,111600.00000000001,2964.7338867189997,2.551400184631,0.0,0.0,-11030.083984379999,1.802916526794,1.862645149231e-09,-1.0,-22800.957519530002,-0.5430755615234001,2.793967723846e-09,0.0
R16,2023-12-11 07:45:00,2.142135053873e-05,0.0,113399.99999999999,7818.274902344,2.797139167786,9.313225746155e-10,0.0,-8109.189941405999,1.41527557373,2.793967723846e-09,-1.0,-22884.081054690003,0.45122718811039997,9.313225746155e-10,0.0
R16,2023-12-11 08:15:00,2.142135053873e-05,0.0,115199.99999999999,12861.54443359,2.756217956543,1.862645149231e-09,0.0,-6003.227539062001,0.9146203994751,3.725290298462e-09,-1.0,-21197.830566409997,1.410141944885,0.0,0.0
R16,2023-12-11 08:45:00,2.1422281861310004e-05,9.094947017729001e-13,117000.0,17559.95703125,2.415700912476,2.793967723846e-09,0.0,-4819.611816406,0.40879058837890003,3.725290298462e-09,-1.0,-17873.38085938,2.259660720825,-0.0,0.0
R16,2023-12-11 09:15:00,2.142321318388e-05,9.094947017729001e-13,118800.0,21397.45019531,1.808888435364,3.725290298462e-09,0.0,-4471.030761719,0.00318717956543,3.725290298462e-09,-1.0,-13168.24023438,2.934323310852,-9.313225746155e-10,0.0
R16,2023-12-11 09:45:00,2.1424144506450002e-05,9.094947017729001e-13,120600.0,23956.26367188,1.010256767273,4.6566128730770005e-09,0.0,-4696.255371094,-0.2171297073364,2.793967723846e-09,-1.0,-7446.231933594,3.382217407227,-2.793967723846e-09,0.0
R16,2023-12-11 10:15:00,2.142507582903e-05,9.094947017729001e-13,122400.0,24981.338867190003,0.12366962432860001,4.6566128730770005e-09,0.0,-5110.473632813,-0.20188331603999998,1.862645149231e-09,-1.0,-1149.375,3.568928718567,-2.793967723846e-09,0.0
R16,2023-12-11 10:45:00,2.1426007151600002e-05,9.094947017729001e-13,124200.0,24418.81884766,-0.7342081069946,3.725290298462e-09,0.0,-5276.637695313,0.05583763122559,9.313225746155e-10,-1.0,5236.196777344,3.480163574219,-3.725290298462e-09,0.0
R16,2023-12-11 11:15:00,2.1426938474180005e-05,9.094947017729001e-13,126000.0,22422.38330078,-1.452563285828,2.793967723846e-09,0.0,-4785.852050781,0.5182571411133,0.0,-1.0,11217.64746094,3.12281703949,-3.725290298462e-09,0.0
R16,2023-12-11 11:45:00,2.142786979675e-05,9.094947017729001e-13,127800.0,19326.44775391,-1.944090843201,9.313225746155e-10,0.0,-3333.350097656,1.109066009521,0.0,-1.0,16333.33398438,2.524423599243,-3.725290298462e-09,0.0
R16,2023-12-11 12:15:00,2.142880111933e-05,9.094947017729001e-13,129600.0,15590.703613279999,-2.15873336792,0.0,0.0,-777.3334960937999,1.7260389328,0.0,-1.0,20188.275878909997,1.731042861938,-2.793967723846e-09,0.0
R16,2023-12-11 12:45:00,2.14297324419e-05,9.094947017729001e-13,131400.0,11725.17724609,-2.091292381287,-1.862645149231e-09,0.0,2829.193359375,2.258010864258,0.0,-1.0,22484.52148438,0.8037347793579,-1.862645149231e-09,0.0
R16,2023-12-11 13:15:00,2.143066376448e-05,0.0,133200.0,8208.149414062,-1.781641960144,-2.793967723846e-09,0.0,7239.037109375,2.603445053101,0.0,-1.0,23044.120117190003,-0.18607616424560003,-1.862645149231e-09,0.0
R16,2023-12-11 13:45:00,2.1431595087050002e-05,0.0,135000.0,5410.426269531001,-1.307556152344,-3.725290298462e-09,0.0,12043.97753906,2.687529563904,9.313225746155e-10,-1.0,21822.97216797,-1.162041664124,0.0,0.0
R16,2023-12-11 14:15:00,2.1431595087050002e-05,0.0,136800.0,3538.389648438,-0.7713041305542001,-3.725290298462e-09,0.0,16735.23486328,2.474997520447,1.862645149231e-09,-1.0,18914.48242188,-2.048712730408,0.0,0.0
R16,2023-12-11 14:45:00,2.143252640963e-05,0.0,138600.0,2605.195800781,-0.2822170257568,-3.725290298462e-09,0.0,20781.48535156,1.97652053833,2.793967723846e-09,-1.0,14542.666992190001,-2.777358055115,9.313225746155e-10,0.0
R16,2023-12-11 15:15:00,2.143252640963e-05,0.0,140400.0,2434.8505859379998,0.061902046203610006,-2.793967723846e-09,0.0,23711.690917969998,1.247582435608,3.725290298462e-09,-1.0,9045.132324219001,-3.291331291199,1.862645149231e-09,0.0
R16,2023-12-11 15:45:00,2.1433457732200003e-05,0.0,142200.0,2698.4736328120002,0.1914396286011,-1.862645149231e-09,0.0,25189.11230469,0.37993240356450003,3.725290298462e-09,-1.0,2847.123046875,-3.55055809021,2.793967723846e-09,0.0
R16,2023-12-11 16:15:00,2.1436251699920003e-05,0.0,144000.0,2976.6552734379998,0.0768871307373,-9.313225746155e-10,0.0,25064.200195309997,-0.513011932373,2.793967723846e-09,-1.0,-3571.424804688,-3.534757614136,2.793967723846e-09,0.0
R16,2023-12-11 16:45:00,2.1436251699920003e-05,0.0,145800.0,2837.3828125,-0.2660217285156,-0.0,0.0,23397.52294922,-1.314392089844,2.793967723846e-09,-1.0,-9713.25390625,-3.245097160339,3.725290298462e-09,0.0
R16,2023-12-11 17:15:00,2.1436251699920003e-05,0.0,147600.0,1916.3530273439999,-0.7788515090942001,0.0,0.0,20448.85644531,-1.922736167908,9.313225746155e-10,-1.0,-15102.58740234,-2.704118728638,3.725290298462e-09,0.0
R16,2023-12-11 17:45:00,2.1437183022500003e-05,0.0,149400.0,-13.98583984375,-1.370257377625,0.0,0.0,16634.27490234,-2.268190383911,0.0,-1.0,-19322.22998047,-1.95393371582,2.793967723846e-09,0.0
R16,2023-12-11 18:15:00,2.1437183022500003e-05,0.0,151200.0,-2998.374511719,-1.9313621521,0.0,0.0,12458.441894529999,-2.323438644409,-9.313225746155e-10,-1.0,-22045.98144531,-1.052859306335,2.793967723846e-09,0.0
R16,2023-12-11 18:45:00,2.1438114345070003e-05,0.0,153000.0,-6883.49609375,-2.354127883911,0.0,0.0,8433.45703125,-2.107530593872,-2.793967723846e-09,-1.0,-23063.812011719998,-0.07080364227295,1.862645149231e-09,0.0
R16,2023-12-11 19:15:00,2.143904566765e-05,0.0,154800.0,-11336.16796875,-2.549613952637,-0.0,0.0,4997.74609375,-1.682007789612,-3.725290298462e-09,-1.0,-22297.89501953,0.9162111282349001,9.313225746155e-10,0.0
R16,2023-12-11 19:45:00,2.143904566765e-05,0.0,156600.0,-15892.01806641,-2.463108062744,-9.313225746155e-10,0.0,2448.403808594,-1.140058517456,-4.6566128730770005e-09,-1.0,-19808.34228516,1.83193397522,-0.0,0.0
R16,2023-12-11 20:15:00,2.143997699022e-05,9.094947017729001e-13,158400.0,-20026.62939453,-2.083623886108,-1.862645149231e-09,0.0,898.0258789062001,-0.5905313491821,-4.6566128730770005e-09,-1.0,-15788.30078125,2.605749130249,-9.313225746155e-10,0.0
R16,2023-12-11 20:45:00,2.1440908312800003e-05,9.094947017729001e-13,160200.0,-23237.47851562,-1.446220397949,-2.793967723846e-09,0.0,262.98095703120003,-0.1394853591919,-4.6566128730770005e-09,-1.0,-10548.85742188,3.178070068359,-1.862645149231e-09,0.0
R16,2023-12-11 21:15:00,2.144183963537e-05,9.094947017729001e-13,162000.0,-25123.203125,-0.6267652511597,-2.793967723846e-09,0.0,284.8334960938,0.1276769638062,-3.725290298462e-09,-1.0,-4494.934082031001,3.504887580872,-2.793967723846e-09,0.0
R16,2023-12-11 21:45:00,2.144370228052e-05,9.094947017729001e-13,163800.0,-25447.19287109,0.2700099945068,-2.793967723846e-09,0.0,581.1586914062,0.16055107116700001,-2.793967723846e-09,-1.0,1905.963867188,3.561118125916,-3.725290298462e-09,0.0
R16,2023-12-11 22:15:00,2.1444633603100003e-05,9.094947017729001e-13,165600.0,-24175.062011719998,1.127180099487,-2.793967723846e-09,0.0,717.1538085938,-0.04782962799072,-9.313225746155e-10,-1.0,8159.756347656,3.342504501343,-3.725290298462e-09,0.0
R16,2023-12-11 22:45:00,2.1445564925670004e-05,9.094947017729001e-13,167400.0,-21479.87304688,1.834287643433,-9.313225746155e-10,0.0,286.021484375,-0.45982456207280004,0.0,-1.0,13783.796875,2.865921974182,-3.725290298462e-09,0.0
R16,2023-12-11 23:15:00,2.1446496248250003e-05,9.094947017729001e-13,169200.0,-17714.27197266,2.304933547974,0.0,0.0,-1015.338378906,-0.9994888305664,0.0,-1.0,18343.96728516,2.168066978455,-3.725290298462e-09,0.0
R16,2023-12-11 23:45:00,2.1447427570820004e-05,9.094947017729001e-13,171000.0,-13354.14453125,2.490391731262,9.313225746155e-10,0.0,-3327.9921875,-1.565286636353,0.0,-1.0,21488.03662109,1.302645683289,-2.793967723846e-09,0.0
R17,2023-12-10 23:45:00,4.2405910789970005e-05,2.728484105319e-12,84600.00000000001,-2516.224121094,-0.2305459976196,9.313225746155e-10,0.0,-25047.40332031,-0.5774211883545001,1.862645149231e-09,4.0,-4238.137695312,3.532309532166,9.313225746155e-10,0.0
R17,2023-12-11 00:15:00,4.241243004799e-05,3.637978807092e-12,86400.0,-2915.8720703120002,-0.17146968841550003,2.793967723846e-09,0.0,-25269.22070312,0.32951736450200003,9.313225746155e-10,4.0,2201.535644531,3.576528549194,0.0,0.0
